# PURPOSE: This file distributes the geomagnetic planetary three-hour index Kp and associated geomagnetic indices as well as relevant solar indices.
# LICENSE: CC BY 4.0, except for the sunspot numbers contained in this file, which have the CC BY-NC 4.0 license
# SOURCE: Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences
# PLEASE CITE: Matzka, J., Stolle, C., Yamazaki, Y., Bronkalla, O. and Morschhauser, A., 2021. The geomagnetic Kp index 
# and derived indices of geomagnetic activity. Space Weather, https://doi.org/10.1029/2020SW002641
#
# Kp, ap and Ap
# The three-hourly equivalent planetary amplitude ap is derived from Kp and the daily equivalent planetary amplitude Ap is the daily mean of ap.
# Kp is unitless. Ap and ap are unitless and can be multiplied by 2 nT to yield the average geomagnetic disturbance at 50 degree geomagnetic latitude.
# Kp, ap and Ap were introduced by Bartels (1949, 1957) and are produced by Geomagnetic Observatory Niemegk, GFZ German Research Centre for Geosciences.
# Described in: Matzka et al. (2021), see reference above.
# Data publication: Matzka, J., Bronkalla, O., Tornow, K., Elger, K. and Stolle, C., 2021. Geomagnetic Kp index. V. 1.0. GFZ Data Services, 
# https://doi.org/10.5880/Kp.0001
# Note: the most recent values are nowcast values and will be replaced by definitive values as soon as they become available.
# 
# International Sunspot Number SN
# The international sunspot number SN (written with subscript N) is given as the daily total sunspot number version 2.0 introduced in 2015.
# The sunspot data is available under the licence CC BY-NC 4.0 from WDC-SILSO, Royal Observatory of Belgium, Brussels. Described in:
# Clette, F., Lefevre, L., 2016. The New Sunspot Number: assembling all corrections. Solar Physics, 291, https://doi.org/10.1007/s11207-016-1014-y 
# Note: the most recent values are preliminary and replaced by definitive values as soon as they become available.
#
# F10.7 Solar Radio Flux
# Local noon-time observed (F10.7obs) and adjusted (F10.7adj) solar radio flux F10.7 in s.f.u. (10^-22 W m^-2 Hz^-1) is provided by 
# Dominion Radio Astrophysical Observatory and Natural Resources Canada.
# Described in: Tapping, K.F., 2013. The 10.7 cm solar radio flux (F10.7). Space Weather, 11, 394-406, https://doi.org/10.1002/swe.20064 
# Note: For ionospheric and atmospheric studies the use of F10.7obs is recommended.
# 
# Short file description (for a detailed file description, see Kp_ap_Ap_SN_F107_format.txt):
# 40 header lines, all starting with #
# ASCII, blank separated and fixed length, missing data indicated by -1.000 for Kp, -1 for ap and SN, -1.0 for F10.7
# YYYY MM DD is date of UT day, days is days since 1932-01-01 00:00 UT to start of UT day, days_m is days since 1932-01-01 00:00 UT to midday of UT day
# BSR is Bartels solar rotation number, dB is day within BSR 
# Kp1 to Kp8 (Kp for the eight eighth of the UT day), ap1 to ap8 (ap for the eight eighth of the UT day), Ap, SN, F10.7obs, F10.7adj
# D indicates if the Kp and SN values are definitive or preliminary. D=0: Kp and SN preliminary; D=1: Kp definitive, SN preliminary; D=2 Kp and SN definitive
#
#
# The format for each line is (i stands for integer, f for float):
#iii ii ii iiiii fffff.f iiii ii ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff ff.fff iiii iiii iiii iiii iiii iiii iiii iiii  iiii iii ffffff.f ffffff.f i
# The parameters in each line are:
#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1984 10 07 19273 19273.5 2066  5  6.000  5.000  4.000  4.000  6.000  4.333  3.667  4.000   80   48   27   27   80   32   22   27    43   0     73.6     73.5 2
1984 10 08 19274 19274.5 2066  6  5.000  4.333  3.000  4.333  2.333  2.333  3.333  4.000   48   32   15   32    9    9   18   27    24  13     74.7     74.5 2
1984 10 09 19275 19275.5 2066  7  4.000  3.000  3.000  3.000  2.333  3.333  4.333  4.000   27   15   15   15    9   18   32   27    20  15     73.7     73.5 2
1984 10 10 19276 19276.5 2066  8  3.667  4.000  4.333  4.333  5.333  4.000  4.000  2.333   22   27   32   32   56   27   27    9    29  18     74.3     74.0 2
1984 10 11 19277 19277.5 2066  9  3.667  3.333  3.667  3.333  3.000  4.667  4.667  5.000   22   18   22   18   15   39   39   48    28  23     74.6     74.3 2
1984 10 12 19278 19278.5 2066 10  5.333  3.667  4.333  3.333  3.000  4.667  5.333  3.667   56   22   32   18   15   39   56   22    32  17     74.2     73.9 2
1984 10 13 19279 19279.5 2066 11  3.000  2.667  3.333  4.333  4.667  2.333  1.333  1.667   15   12   18   32   39    9    5    6    17  10     75.1     74.7 2
1984 10 14 19280 19280.5 2066 12  4.000  3.333  3.333  1.667  0.667  3.000  2.333  3.667   27   18   18    6    3   15    9   22    15   9     73.6     73.2 2
1984 10 15 19281 19281.5 2066 13  3.333  2.333  1.667  1.000  1.000  2.000  4.667  3.667   18    9    6    4    4    7   39   22    14  15     76.9     76.4 2
1984 10 16 19282 19282.5 2066 14  4.000  4.000  3.000  3.667  3.667  3.333  1.667  3.333   27   27   15   22   22   18    6   18    19  20     77.1     76.6 2
1984 10 17 19283 19283.5 2066 15  1.667  0.667  1.000  0.667  0.333  0.667  0.333  0.667    6    3    4    3    2    3    2    3     3  25     76.7     76.1 2
1984 10 18 19284 19284.5 2066 16  1.667  4.000  3.000  4.667  4.667  4.667  6.667  5.667    6   27   15   39   39   39  111   67    43  26     77.1     76.5 2
1984 10 19 19285 19285.5 2066 17  6.333  5.333  5.667  5.333  6.000  6.000  6.667  5.333   94   56   67   56   80   80  111   56    75  26     74.8     74.2 2
1984 10 20 19286 19286.5 2066 18  5.667  5.667  5.333  5.333  5.333  5.333  6.667  4.333   67   67   56   56   56   56  111   32    63  18     74.2     73.5 2
1984 10 21 19287 19287.5 2066 19  3.667  4.333  4.667  4.000  4.667  5.667  6.000  5.667   22   32   39   27   39   67   80   67    47  20     73.9     73.2 2
1984 10 22 19288 19288.5 2066 20  5.000  5.333  5.000  4.333  4.333  5.000  5.667  4.667   48   56   48   32   32   48   67   39    46  13     75.3     74.5 2
1984 10 23 19289 19289.5 2066 21  4.000  3.667  4.667  3.667  3.333  4.333  4.333  4.000   27   22   39   22   18   32   32   27    27  12     73.4     72.6 2
1984 10 24 19290 19290.5 2066 22  4.667  4.667  5.000  4.333  5.333  4.667  4.667  3.667   39   39   48   32   56   39   39   22    39   9     71.6     70.8 2
1984 10 25 19291 19291.5 2066 23  2.667  4.000  3.333  2.333  3.000  2.333  3.667  5.667   12   27   18    9   15    9   22   67    22  10     71.1     70.3 2
1984 10 26 19292 19292.5 2066 24  5.333  2.333  2.333  1.667  1.333  2.333  1.333  2.333   56    9    9    6    5    9    5    9    14  10     70.2     69.3 2
1984 10 27 19293 19293.5 2066 25  2.000  2.333  2.333  1.667  2.667  3.000  1.333  1.000    7    9    9    6   12   15    5    4     8   8     69.5     68.6 2
1984 10 28 19294 19294.5 2066 26  1.000  2.333  2.667  2.000  2.000  2.000  2.333  2.667    4    9   12    7    7    7    9   12     8   0     70.2     69.3 2
1984 10 29 19295 19295.5 2066 27  2.000  2.000  2.000  1.667  2.333  2.000  1.667  2.000    7    7    7    6    9    7    6    7     7   8     69.2     68.2 2
1984 10 30 19296 19296.5 2067  1  2.667  3.000  2.000  1.333  0.667  0.667  1.000  1.000   12   15    7    5    3    3    4    4     7  12     69.8     68.8 2
1984 10 31 19297 19297.5 2067  2  1.333  0.000  0.333  0.333  0.667  1.000  2.000  3.667    5    0    2    2    3    4    7   22     6  15     70.9     69.8 2
1984 11 01 19298 19298.5 2067  3  3.333  3.333  5.667  5.667  3.667  1.667  2.333  2.667   18   18   67   67   22    6    9   12    27  19     70.6     69.5 2
1984 11 02 19299 19299.5 2067  4  1.667  1.667  1.667  2.333  1.333  3.333  4.333  3.000    6    6    6    9    5   18   32   15    12  16     71.2     70.1 2
1984 11 03 19300 19300.5 2067  5  2.333  1.333  2.333  2.333  4.333  4.000  4.333  3.333    9    5    9    9   32   27   32   18    18  13     73.2     72.0 2
1984 11 04 19301 19301.5 2067  6  3.667  3.000  3.000  3.667  3.000  2.667  3.667  3.333   22   15   15   22   15   12   22   18    18  16     73.4     72.1 2
1984 11 05 19302 19302.5 2067  7  2.333  3.667  3.333  2.667  3.333  2.667  2.000  1.333    9   22   18   12   18   12    7    5    13  14     72.9     71.6 2
1984 11 06 19303 19303.5 2067  8  1.667  2.333  3.333  3.667  2.667  3.667  2.667  2.000    6    9   18   22   12   22   12    7    14   0     72.3     71.0 2
1984 11 07 19304 19304.5 2067  9  2.000  3.667  2.333  2.000  2.333  5.000  3.333  4.667    7   22    9    7    9   48   18   39    20  13     71.4     70.1 2
1984 11 08 19305 19305.5 2067 10  4.000  4.333  4.000  3.333  3.333  3.333  2.667  2.000   27   32   27   18   18   18   12    7    20  15     71.9     70.5 2
1984 11 09 19306 19306.5 2067 11  1.667  2.333  2.333  2.000  2.667  3.000  4.000  3.000    6    9    9    7   12   15   27   15    12  15     74.1     72.7 2
1984 11 10 19307 19307.5 2067 12  3.333  3.000  2.000  1.000  4.333  2.000  3.000  5.000   18   15    7    4   32    7   15   48    18  24     77.3     75.8 2
1984 11 11 19308 19308.5 2067 13  3.000  3.333  2.667  3.667  3.667  3.000  2.000  5.000   15   18   12   22   22   15    7   48    20  31     74.6     73.1 2
1984 11 12 19309 19309.5 2067 14  2.000  3.667  2.667  2.000  1.333  0.667  0.333  0.667    7   22   12    7    5    3    2    3     8  24     74.4     72.9 2
1984 11 13 19310 19310.5 2067 15  1.000  1.333  1.667  2.333  1.000  3.000  3.000  3.333    4    5    6    9    4   15   15   18    10  19     73.1     71.5 2
1984 11 14 19311 19311.5 2067 16  2.333  3.000  2.333  3.000  4.333  2.333  2.667  2.667    9   15    9   15   32    9   12   12    14  17     73.5     71.9 2
1984 11 15 19312 19312.5 2067 17  4.333  4.667  3.333  5.333  4.333  4.667  5.000  7.333   32   39   18   56   32   39   48  154    52  15     74.5     72.9 2
1984 11 16 19313 19313.5 2067 18  7.667  8.000  7.000  6.667  6.333  5.333  5.667  5.000  179  207  132  111   94   56   67   48   112  13     72.3     70.7 2
1984 11 17 19314 19314.5 2067 19  5.333  4.333  4.333  4.667  4.333  5.000  3.667  3.667   56   32   32   39   32   48   22   22    35  13     72.7     71.0 2
1984 11 18 19315 19315.5 2067 20  4.333  4.000  4.667  3.333  3.000  1.667  3.667  3.000   32   27   39   18   15    6   22   15    22  16     73.4     71.7 2
1984 11 19 19316 19316.5 2067 21  4.333  3.667  3.667  2.000  2.667  4.000  3.667  3.667   32   22   22    7   12   27   22   22    21  15     74.1     72.3 2
1984 11 20 19317 19317.5 2067 22  3.333  4.000  4.000  3.333  3.667  3.000  3.667  2.333   18   27   27   18   22   15   22    9    20  31     76.6     74.8 2
1984 11 21 19318 19318.5 2067 23  3.333  4.000  3.333  4.000  3.667  3.667  3.667  3.333   18   27   18   27   22   22   22   18    22  42     80.2     78.2 2
1984 11 22 19319 19319.5 2067 24  2.000  3.333  2.333  3.667  2.333  3.333  3.333  2.667    7   18    9   22    9   18   18   12    14  42     80.2     78.2 2
1984 11 23 19320 19320.5 2067 25  3.667  3.000  2.667  1.667  2.667  1.333  1.333  0.333   22   15   12    6   12    5    5    2    10  48     81.3     79.2 2
1984 11 24 19321 19321.5 2067 26  2.000  2.667  2.333  2.667  0.667  2.333  2.667  2.667    7   12    9   12    3    9   12   12    10  55     83.3     81.2 2
1984 11 25 19322 19322.5 2067 27  3.000  1.667  2.000  1.000  0.667  2.333  3.333  3.333   15    6    7    4    3    9   18   18    10  69     85.3     83.1 2
1984 11 26 19323 19323.5 2068  1  3.333  2.667  2.000  1.000  1.333  2.000  2.000  1.000   18   12    7    4    5    7    7    4     8  51     84.7     82.5 2
1984 11 27 19324 19324.5 2068  2  0.333  0.667  1.667  1.667  2.333  3.000  2.000  1.667    2    3    6    6    9   15    7    6     7  45     84.8     82.5 2
1984 11 28 19325 19325.5 2068  3  2.667  1.333  1.667  2.333  1.333  0.667  0.667  0.667   12    5    6    9    5    3    3    3     6  45     83.3     81.0 2
1984 11 29 19326 19326.5 2068  4  0.000  2.000  5.000  3.667  2.000  1.333  2.000  1.667    0    7   48   22    7    5    7    6    13  35     79.2     77.0 2
1984 11 30 19327 19327.5 2068  5  3.667  6.000  6.000  3.667  3.333  3.000  3.333  4.333   22   80   80   22   18   15   18   32    36  23     78.6     76.4 2
1984 12 01 19328 19328.5 2068  6  3.000  4.000  3.667  3.000  3.000  1.000  1.667  3.333   15   27   22   15   15    4    6   18    15  22     79.2     77.0 2
1984 12 02 19329 19329.5 2068  7  4.667  5.000  4.333  3.000  2.333  3.667  4.000  3.667   39   48   32   15    9   22   27   22    27  25     79.0     76.8 2
1984 12 03 19330 19330.5 2068  8  3.333  3.333  4.000  3.333  3.667  4.000  4.000  3.000   18   18   27   18   22   27   27   15    22  22     80.2     77.9 2
1984 12 04 19331 19331.5 2068  9  3.000  2.667  5.000  3.667  3.000  4.667  4.333  4.667   15   12   48   22   15   39   32   39    28  22     78.2     75.9 2
1984 12 05 19332 19332.5 2068 10  4.333  3.333  3.667  3.667  3.000  3.667  2.667  3.000   32   18   22   22   15   22   12   15    20  18     75.6     73.4 2
1984 12 06 19333 19333.5 2068 11  3.667  3.333  3.667  4.333  3.667  3.333  3.333  4.000   22   18   22   32   22   18   18   27    22  24     75.2     73.0 2
1984 12 07 19334 19334.5 2068 12  3.667  3.667  3.000  3.667  3.333  3.667  3.333  2.000   22   22   15   22   18   22   18    7    18  21     75.0     72.8 2
1984 12 08 19335 19335.5 2068 13  2.667  3.000  2.000  2.333  1.333  1.000  1.333  2.333   12   15    7    9    5    4    5    9     8  26     76.4     74.1 2
1984 12 09 19336 19336.5 2068 14  2.667  1.000  0.333  0.667  1.000  1.667  2.000  2.000   12    4    2    3    4    6    7    7     6  24     76.8     74.5 2
1984 12 10 19337 19337.5 2068 15  1.667  3.000  2.333  2.000  2.667  2.667  1.667  1.667    6   15    9    7   12   12    6    6     9  17     78.0     75.6 2
1984 12 11 19338 19338.5 2068 16  0.667  2.333  1.333  2.333  3.667  3.333  4.000  5.333    3    9    5    9   22   18   27   56    19  32     81.4     78.9 2
1984 12 12 19339 19339.5 2068 17  5.000  4.667  2.333  3.000  2.333  2.000  1.667  1.667   48   39    9   15    9    7    6    6    17  33     80.3     77.8 2
1984 12 13 19340 19340.5 2068 18  4.667  6.000  3.333  3.333  3.667  3.333  3.000  2.000   39   80   18   18   22   18   15    7    27  32     78.6     76.1 2
1984 12 14 19341 19341.5 2068 19  1.667  1.333  1.000  2.333  2.000  2.667  2.000  3.000    6    5    4    9    7   12    7   15     8  32     78.2     75.7 2
1984 12 15 19342 19342.5 2068 20  3.000  2.667  2.667  2.667  2.333  2.333  5.333  5.667   15   12   12   12    9    9   56   67    24  30     77.3     74.9 2
1984 12 16 19343 19343.5 2068 21  4.000  4.000  4.333  4.000  3.667  4.000  5.000  5.333   27   27   32   27   22   27   48   56    33  34     76.7     74.3 2
1984 12 17 19344 19344.5 2068 22  4.000  4.000  3.667  3.333  4.333  4.333  4.667  4.000   27   27   22   18   32   32   39   27    28  28     75.0     72.6 2
1984 12 18 19345 19345.5 2068 23  3.000  3.333  2.667  3.000  3.000  3.667  2.333  3.000   15   18   12   15   15   22    9   15    15  14     72.5     70.2 2
1984 12 19 19346 19346.5 2068 24  2.333  1.667  2.667  1.667  2.667  1.000  2.000  1.333    9    6   12    6   12    4    7    5     8  13     73.3     70.9 2
1984 12 20 19347 19347.5 2068 25  2.333  1.333  1.333  1.000  1.667  2.333  2.333  1.000    9    5    5    4    6    9    9    4     6  13     72.2     69.9 2
1984 12 21 19348 19348.5 2068 26  0.333  2.333  1.667  2.000  2.333  3.000  4.000  4.333    2    9    6    7    9   15   27   32    13  16     72.0     69.7 2
1984 12 22 19349 19349.5 2068 27  2.667  1.667  1.000  1.667  1.333  2.667  2.333  3.000   12    6    4    6    5   12    9   15     9  14     73.0     70.6 2
1984 12 23 19350 19350.5 2069  1  2.667  3.333  2.667  3.000  2.333  3.333  3.333  3.667   12   18   12   15    9   18   18   22    16  13     73.7     71.3 2
1984 12 24 19351 19351.5 2069  2  1.667  2.000  0.667  1.000  0.667  1.333  0.667  1.000    6    7    3    4    3    5    3    4     4  18     74.2     71.8 2
1984 12 25 19352 19352.5 2069  3  2.000  2.667  2.333  1.000  0.333  0.000  1.000  1.333    7   12    9    4    2    0    4    5     5  24     74.7     72.2 2
1984 12 26 19353 19353.5 2069  4  2.333  4.333  3.667  3.667  4.000  3.667  4.667  4.333    9   32   22   22   27   22   39   32    26  23     74.8     72.3 2
1984 12 27 19354 19354.5 2069  5  2.667  1.333  0.667  2.333  4.333  3.333  3.000  4.667   12    5    3    9   32   18   15   39    17  16     74.5     72.0 2
1984 12 28 19355 19355.5 2069  6  4.000  3.667  5.333  3.333  3.333  4.667  4.000  4.667   27   22   56   18   18   39   27   39    31  18     74.7     72.2 2
1984 12 29 19356 19356.5 2069  7  3.667  4.667  3.333  4.667  3.000  3.333  4.000  4.000   22   39   18   39   15   18   27   27    26  17     74.6     72.1 2
1984 12 30 19357 19357.5 2069  8  3.333  3.667  4.000  3.333  3.000  3.000  3.667  4.333   18   22   27   18   15   15   22   32    21  11     73.8     71.4 2
1984 12 31 19358 19358.5 2069  9  3.667  3.333  3.000  3.667  4.667  4.000  4.000  3.667   22   18   15   22   39   27   27   22    24  11     72.4     70.0 2
